collisions,steps,timestamp
2.0,8260.0,1551359856.598346
1.0,8264.0,1551359856.647095
1.0,8266.0,1551359856.6704605
2.0,8268.0,1551359856.6964686
2.0,8275.0,1551359856.7730067
1.0,8276.0,1551359856.7849133
1.0,8277.0,1551359856.796745
1.0,8283.0,1551359856.8649638
1.0,8285.0,1551359856.8884752
1.0,8289.0,1551359856.9313962
2.0,8293.0,1551359856.9799016
2.0,8295.0,1551359857.0081027
1.0,8296.0,1551359857.019608
1.0,8298.0,1551359857.0429087
1.0,8299.0,1551359857.059772
1.0,8300.0,1551359857.0717204
1.0,8301.0,1551359857.0853617
2.0,8302.0,1551359857.0975204
2.0,8303.0,1551359857.1088789
1.0,8304.0,1551359857.1200895
1.0,8305.0,1551359857.131712
3.0,8306.0,1551359857.1464698
1.0,8307.0,1551359857.159177
1.0,8308.0,1551359857.1708894
2.0,8309.0,1551359857.183318
2.0,8310.0,1551359857.1968982
1.0,8311.0,1551359857.2115564
1.0,8312.0,1551359857.2253091
1.0,8313.0,1551359857.2391236
1.0,8314.0,1551359857.2533357
2.0,8315.0,1551359857.2712195
1.0,8316.0,1551359857.2889478
2.0,8317.0,1551359857.3081684
1.0,8318.0,1551359857.3225205
1.0,8320.0,1551359857.358639
1.0,8321.0,1551359857.373226
1.0,8322.0,1551359857.3881269
1.0,8323.0,1551359857.4030807
1.0,8324.0,1551359857.4185927
1.0,8325.0,1551359857.4322364
1.0,8326.0,1551359857.4484224
1.0,8327.0,1551359857.4651637
1.0,8328.0,1551359857.4840512
1.0,8329.0,1551359857.4993308
1.0,8330.0,1551359857.5156028
2.0,8331.0,1551359857.5321672
1.0,8332.0,1551359857.55162
1.0,8333.0,1551359857.568588
1.0,8334.0,1551359857.585148
2.0,8335.0,1551359857.6023874
1.0,8392.0,1551359858.7416952
1.0,8403.0,1551359858.9235384
1.0,8406.0,1551359858.9638991
1.0,8409.0,1551359859.0004396
2.0,8412.0,1551359859.0313523
1.0,8413.0,1551359859.0453744
1.0,8414.0,1551359859.0557985
1.0,8415.0,1551359859.0643067
1.0,8424.0,1551359859.1433244
1.0,8425.0,1551359859.15109
1.0,8426.0,1551359859.1599305
1.0,8427.0,1551359859.168759
3.0,8429.0,1551359859.1963935
3.0,8430.0,1551359859.211947
3.0,8431.0,1551359859.220496
2.0,8432.0,1551359859.2291503
3.0,8433.0,1551359859.2368994
2.0,8434.0,1551359859.2445908
2.0,8435.0,1551359859.252998
2.0,8436.0,1551359859.261393
2.0,8437.0,1551359859.269387
2.0,8438.0,1551359859.277979
2.0,8439.0,1551359859.2864316
3.0,8440.0,1551359859.294809
3.0,8441.0,1551359859.302864
2.0,8442.0,1551359859.3107212
2.0,8443.0,1551359859.3192525
4.0,8444.0,1551359859.328551
2.0,8445.0,1551359859.3372228
1.0,8446.0,1551359859.3507235
1.0,8457.0,1551359859.5151865
1.0,8461.0,1551359859.5729406
1.0,8464.0,1551359859.6204548
2.0,8465.0,1551359859.630614
1.0,8466.0,1551359859.6393602
1.0,8468.0,1551359859.6603625
1.0,8472.0,1551359859.6988592
1.0,8476.0,1551359859.7331433
1.0,8477.0,1551359859.743028
1.0,8479.0,1551359859.7592642
1.0,8482.0,1551359859.7888348
1.0,8485.0,1551359859.8310814
1.0,8495.0,1551359859.9757304
1.0,8505.0,1551359860.1147876
1.0,8507.0,1551359860.1481469
1.0,8518.0,1551359860.3139372
1.0,8520.0,1551359860.3456392
2.0,8521.0,1551359860.3595798
1.0,8522.0,1551359860.3711765
2.0,8523.0,1551359860.3814487
2.0,8524.0,1551359860.3951983
3.0,8525.0,1551359860.4064274
1.0,8528.0,1551359860.447705
1.0,8530.0,1551359860.4748082
1.0,8533.0,1551359860.5075166
1.0,8538.0,1551359860.5623755
1.0,8539.0,1551359860.5746996
1.0,8540.0,1551359860.5856252
2.0,8541.0,1551359860.5998607
1.0,8542.0,1551359860.6184328
1.0,8543.0,1551359860.6325383
1.0,8544.0,1551359860.6480405
1.0,8545.0,1551359860.6643445
1.0,8546.0,1551359860.681183
2.0,8547.0,1551359860.697439
3.0,8548.0,1551359860.714681
1.0,8549.0,1551359860.7312949
1.0,8550.0,1551359860.747435
1.0,8551.0,1551359860.7640376
1.0,8552.0,1551359860.781023
1.0,8553.0,1551359860.7976003
1.0,8554.0,1551359860.8145475
1.0,8555.0,1551359860.8306904
1.0,8557.0,1551359860.8660543
1.0,8558.0,1551359860.8866408
1.0,8562.0,1551359860.9471505
1.0,8566.0,1551359861.0048275
1.0,8571.0,1551359861.0711455
1.0,8575.0,1551359861.125643
1.0,8579.0,1551359861.1863525
1.0,8590.0,1551359861.3692894
1.0,8596.0,1551359861.4718978
1.0,8613.0,1551359861.7205522
1.0,8615.0,1551359861.7488997
1.0,8623.0,1551359861.8390446
1.0,8628.0,1551359861.888387
2.0,8629.0,1551359861.8972263
1.0,8630.0,1551359861.9084156
1.0,8631.0,1551359861.9165344
1.0,8633.0,1551359861.9431949
1.0,8634.0,1551359861.9506624
1.0,8635.0,1551359861.9596362
1.0,8636.0,1551359861.967452
3.0,8637.0,1551359861.9786344
1.0,8638.0,1551359861.9928005
1.0,8639.0,1551359861.999866
2.0,8640.0,1551359862.0091794
2.0,8641.0,1551359862.0178187
2.0,8642.0,1551359862.0275838
2.0,8643.0,1551359862.0360026
2.0,8644.0,1551359862.044716
2.0,8645.0,1551359862.0597436
3.0,8646.0,1551359862.0755067
4.0,8647.0,1551359862.08285
3.0,8648.0,1551359862.0920603
3.0,8649.0,1551359862.103202
2.0,8650.0,1551359862.1136181
2.0,8651.0,1551359862.1279974
2.0,8652.0,1551359862.1402378
2.0,8653.0,1551359862.1531746
4.0,8654.0,1551359862.1644049
2.0,8655.0,1551359862.1794698
2.0,8656.0,1551359862.1947794
2.0,8657.0,1551359862.2052028
3.0,8658.0,1551359862.216553
2.0,8659.0,1551359862.2283423
3.0,8660.0,1551359862.237528
2.0,8661.0,1551359862.2450216
2.0,8662.0,1551359862.258717
1.0,8664.0,1551359862.2905793
1.0,8665.0,1551359862.3042257
1.0,8666.0,1551359862.3175259
1.0,8667.0,1551359862.3321435
1.0,8668.0,1551359862.3473341
2.0,8669.0,1551359862.363606
1.0,8670.0,1551359862.380328
1.0,8671.0,1551359862.3970158
2.0,8672.0,1551359862.4135628
1.0,8673.0,1551359862.4300702
1.0,8674.0,1551359862.4468632
1.0,8675.0,1551359862.4636858
3.0,8676.0,1551359862.4802513
1.0,8677.0,1551359862.5024397
1.0,8678.0,1551359862.5159
2.0,8679.0,1551359862.5308897
1.0,8693.0,1551359862.7843544
1.0,8703.0,1551359862.9497821
1.0,8705.0,1551359862.9845011
1.0,8706.0,1551359863.0011876
1.0,8716.0,1551359863.1511111
1.0,8717.0,1551359863.167998
2.0,8718.0,1551359863.179986
1.0,8719.0,1551359863.194366
1.0,8720.0,1551359863.2055476
1.0,8721.0,1551359863.2200177
1.0,8722.0,1551359863.2323422
1.0,8723.0,1551359863.2450848
2.0,8724.0,1551359863.255871
1.0,8725.0,1551359863.2674122
2.0,8726.0,1551359863.2782128
1.0,8727.0,1551359863.2893164
1.0,8728.0,1551359863.302731
1.0,8729.0,1551359863.314864
1.0,8730.0,1551359863.3279648
1.0,8731.0,1551359863.3388636
1.0,8732.0,1551359863.3500092
2.0,8733.0,1551359863.361642
2.0,8737.0,1551359863.4327495
1.0,8751.0,1551359863.6117961
1.0,8754.0,1551359863.650693
1.0,8755.0,1551359863.6637132
1.0,8756.0,1551359863.680051
1.0,8770.0,1551359863.8846397
1.0,8771.0,1551359863.8977387
2.0,8772.0,1551359863.91681
1.0,8789.0,1551359864.1447742
1.0,8793.0,1551359864.1954222
1.0,8796.0,1551359864.2273273
1.0,8797.0,1551359864.2402923
1.0,8798.0,1551359864.251434
2.0,8804.0,1551359864.3195305
1.0,8807.0,1551359864.352721
2.0,8809.0,1551359864.3772893
1.0,8812.0,1551359864.4194224
1.0,8814.0,1551359864.4466577
1.0,8817.0,1551359864.4961996
1.0,8818.0,1551359864.514396
1.0,8819.0,1551359864.5297832
1.0,8828.0,1551359864.6595
2.0,8829.0,1551359864.6726644
1.0,8830.0,1551359864.6902478
1.0,8831.0,1551359864.7080834
1.0,8833.0,1551359864.7455454
1.0,8855.0,1551359865.096592
1.0,8856.0,1551359865.1102583
1.0,8857.0,1551359865.118916
1.0,8860.0,1551359865.1416457
1.0,8870.0,1551359865.2240093
1.0,8874.0,1551359865.2580633
1.0,8875.0,1551359865.265953
1.0,8876.0,1551359865.2795212
2.0,8878.0,1551359865.296921
1.0,8880.0,1551359865.3139188
1.0,8881.0,1551359865.324935
2.0,8883.0,1551359865.344984
1.0,8884.0,1551359865.3555813
1.0,8886.0,1551359865.3792071
1.0,8888.0,1551359865.4112573
1.0,8889.0,1551359865.421929
1.0,8892.0,1551359865.4547243
1.0,8899.0,1551359865.525527
1.0,8900.0,1551359865.5366576
3.0,8902.0,1551359865.5600162
1.0,8904.0,1551359865.5814013
1.0,8905.0,1551359865.5936866
2.0,8906.0,1551359865.6072578
1.0,8920.0,1551359865.809427
1.0,8923.0,1551359865.8472958
1.0,8927.0,1551359865.908563
1.0,8934.0,1551359866.0092263
1.0,8941.0,1551359866.125311
1.0,8945.0,1551359866.2025166
1.0,8958.0,1551359866.4513843
1.0,8974.0,1551359866.737034
1.0,8979.0,1551359866.821138
1.0,8981.0,1551359866.8535035
1.0,8982.0,1551359866.8715088
1.0,8983.0,1551359866.8876255
2.0,8984.0,1551359866.9043748
1.0,8985.0,1551359866.921942
1.0,8986.0,1551359866.9390018
1.0,8987.0,1551359866.9562814
1.0,8988.0,1551359866.9729922
1.0,8989.0,1551359866.9915066
1.0,8990.0,1551359867.0080476
1.0,8991.0,1551359867.024517
1.0,8992.0,1551359867.0409863
1.0,8993.0,1551359867.0574079
1.0,8994.0,1551359867.0733936
1.0,8995.0,1551359867.0892258
2.0,8996.0,1551359867.1039052
1.0,8997.0,1551359867.1142085
1.0,8998.0,1551359867.1277235
1.0,8999.0,1551359867.1393058
1.0,9000.0,1551359867.1512778
1.0,9001.0,1551359867.1630154
2.0,9029.0,1551359867.4693365
1.0,9035.0,1551359867.5271199
1.0,9036.0,1551359867.539583
1.0,9039.0,1551359867.5635064
1.0,9045.0,1551359867.6230874
1.0,9047.0,1551359867.6399517
1.0,9048.0,1551359867.6479383
2.0,9049.0,1551359867.657816
2.0,9052.0,1551359867.6855104
1.0,9057.0,1551359867.7436023
1.0,9058.0,1551359867.7559743
1.0,9060.0,1551359867.7861896
1.0,9061.0,1551359867.8010087
1.0,9073.0,1551359867.9429464
2.0,9075.0,1551359867.9683623
1.0,9077.0,1551359867.9992979
1.0,9079.0,1551359868.0326378
1.0,9089.0,1551359868.1947873
1.0,9094.0,1551359868.2680123
1.0,9095.0,1551359868.282188
1.0,9096.0,1551359868.2961638
1.0,9097.0,1551359868.311734
1.0,9098.0,1551359868.3282645
2.0,9099.0,1551359868.3446758
1.0,9100.0,1551359868.3612924
2.0,9101.0,1551359868.375331
2.0,9102.0,1551359868.3889332
2.0,9103.0,1551359868.4033537
2.0,9104.0,1551359868.4200478
1.0,9105.0,1551359868.4369988
1.0,9106.0,1551359868.4534194
1.0,9107.0,1551359868.469904
2.0,9108.0,1551359868.4882514
1.0,9109.0,1551359868.5102475
1.0,9110.0,1551359868.5261586
1.0,9111.0,1551359868.542351
1.0,9112.0,1551359868.5593438
1.0,9113.0,1551359868.5761194
1.0,9114.0,1551359868.5920815
1.0,9115.0,1551359868.6078658
1.0,9116.0,1551359868.6243076
1.0,9124.0,1551359868.7462287
1.0,9133.0,1551359868.8720195
1.0,9136.0,1551359868.9118612
1.0,9138.0,1551359868.9476132
1.0,9142.0,1551359869.0168326
1.0,9146.0,1551359869.0814838
1.0,9158.0,1551359869.2222805
1.0,9160.0,1551359869.2475533
1.0,9162.0,1551359869.2762308
1.0,9163.0,1551359869.2881193
1.0,9164.0,1551359869.3028057
1.0,9165.0,1551359869.314658
1.0,9166.0,1551359869.3267555
1.0,9167.0,1551359869.3385537
2.0,9168.0,1551359869.3493085
1.0,9169.0,1551359869.3607562
1.0,9170.0,1551359869.3730507
2.0,9171.0,1551359869.3841326
1.0,9172.0,1551359869.3947911
1.0,9173.0,1551359869.4100158
2.0,9174.0,1551359869.422142
2.0,9175.0,1551359869.4330394
1.0,9176.0,1551359869.4442902
1.0,9177.0,1551359869.4586794
1.0,9183.0,1551359869.5259469
1.0,9184.0,1551359869.5364256
1.0,9186.0,1551359869.5592256
1.0,9187.0,1551359869.5713322
2.0,9188.0,1551359869.5823383
2.0,9189.0,1551359869.5942295
1.0,9190.0,1551359869.609074
1.0,9191.0,1551359869.6210344
1.0,9192.0,1551359869.631883
1.0,9193.0,1551359869.6437132
1.0,9194.0,1551359869.6590943
2.0,9195.0,1551359869.6693926
1.0,9196.0,1551359869.6836526
1.0,9197.0,1551359869.6987972
2.0,9198.0,1551359869.712624
3.0,9199.0,1551359869.730511
3.0,9200.0,1551359869.746341
2.0,9201.0,1551359869.7623744
2.0,9203.0,1551359869.7952013
2.0,9204.0,1551359869.809155
2.0,9205.0,1551359869.8210826
2.0,9206.0,1551359869.832131
2.0,9207.0,1551359869.8440368
2.0,9208.0,1551359869.857005
2.0,9209.0,1551359869.8691175
2.0,9210.0,1551359869.880325
2.0,9211.0,1551359869.8924267
2.0,9212.0,1551359869.903691
2.0,9213.0,1551359869.9154055
3.0,9214.0,1551359869.9274993
2.0,9215.0,1551359869.9423506
2.0,9216.0,1551359869.9530635
4.0,9217.0,1551359869.9648268
1.0,9218.0,1551359869.976972
2.0,9219.0,1551359869.9924996
2.0,9220.0,1551359870.007708
1.0,9222.0,1551359870.0390682
1.0,9223.0,1551359870.0557063
1.0,9224.0,1551359870.0722651
1.0,9225.0,1551359870.0889623
1.0,9226.0,1551359870.105695
1.0,9227.0,1551359870.1231823
1.0,9228.0,1551359870.1397076
1.0,9229.0,1551359870.1562512
1.0,9230.0,1551359870.1728032
1.0,9231.0,1551359870.1898787
1.0,9233.0,1551359870.2326398
1.0,9234.0,1551359870.2488673
1.0,9235.0,1551359870.2656462
1.0,9236.0,1551359870.2823856
1.0,9237.0,1551359870.2992437
1.0,9238.0,1551359870.3168929
1.0,9239.0,1551359870.3331747
1.0,9240.0,1551359870.3498318
1.0,9241.0,1551359870.3705244
1.0,9242.0,1551359870.3873932
1.0,9243.0,1551359870.404254
1.0,9244.0,1551359870.4221509
1.0,9245.0,1551359870.4391668
1.0,9246.0,1551359870.4560215
1.0,9247.0,1551359870.4730067
1.0,9257.0,1551359870.6516802
1.0,9305.0,1551359871.5719457
1.0,9311.0,1551359871.6602185
1.0,9314.0,1551359871.692946
1.0,9322.0,1551359871.7614517
1.0,9326.0,1551359871.8071005
1.0,9327.0,1551359871.8143687
2.0,9328.0,1551359871.8245928
3.0,9329.0,1551359871.8318217
1.0,9330.0,1551359871.8402746
1.0,9331.0,1551359871.8482435
1.0,9332.0,1551359871.8567436
1.0,9333.0,1551359871.8650403
1.0,9335.0,1551359871.8912284
3.0,9338.0,1551359871.9121346
2.0,9339.0,1551359871.9218204
1.0,9342.0,1551359871.944712
1.0,9343.0,1551359871.9549997
1.0,9344.0,1551359871.9629803
1.0,9348.0,1551359872.0074162
2.0,9351.0,1551359872.0350304
1.0,9357.0,1551359872.1010716
1.0,9358.0,1551359872.1147566
1.0,9359.0,1551359872.127855
1.0,9360.0,1551359872.1412024
1.0,9361.0,1551359872.149137
2.0,9362.0,1551359872.1576042
1.0,9363.0,1551359872.165063
1.0,9364.0,1551359872.1740713
1.0,9365.0,1551359872.1828573
1.0,9366.0,1551359872.1939023
2.0,9367.0,1551359872.2050579
1.0,9373.0,1551359872.2595959
1.0,9374.0,1551359872.2680466
1.0,9380.0,1551359872.3168566
1.0,9384.0,1551359872.349016
1.0,9385.0,1551359872.361121
1.0,9386.0,1551359872.3745291
1.0,9390.0,1551359872.429083
1.0,9393.0,1551359872.4696243
2.0,9395.0,1551359872.4955235
1.0,9400.0,1551359872.579516
1.0,9405.0,1551359872.6738849
1.0,9420.0,1551359872.9419246
1.0,9423.0,1551359872.9969258
1.0,9424.0,1551359873.0183983
1.0,9425.0,1551359873.0375586
1.0,9426.0,1551359873.0561757
2.0,9427.0,1551359873.0751634
1.0,9428.0,1551359873.0940402
1.0,9429.0,1551359873.114979
1.0,9430.0,1551359873.134326
1.0,9431.0,1551359873.1537728
1.0,9432.0,1551359873.170719
1.0,9433.0,1551359873.1875765
1.0,9434.0,1551359873.2044868
1.0,9435.0,1551359873.2213314
1.0,9436.0,1551359873.2386637
1.0,9437.0,1551359873.2559679
1.0,9438.0,1551359873.2734005
1.0,9439.0,1551359873.2915769
1.0,9440.0,1551359873.308712
1.0,9441.0,1551359873.3244584
1.0,9442.0,1551359873.3381104
1.0,9443.0,1551359873.3528426
1.0,9444.0,1551359873.3666883
1.0,9445.0,1551359873.3873155
1.0,9446.0,1551359873.4020193
1.0,9447.0,1551359873.4168477
1.0,9448.0,1551359873.4299636
1.0,9449.0,1551359873.4440258
1.0,9450.0,1551359873.4604106
1.0,9451.0,1551359873.476286
2.0,9452.0,1551359873.4931495
1.0,9453.0,1551359873.5095685
1.0,9454.0,1551359873.5267494
1.0,9455.0,1551359873.543047
1.0,9456.0,1551359873.560514
1.0,9457.0,1551359873.576632
1.0,9458.0,1551359873.59298
1.0,9460.0,1551359873.6220837
1.0,9466.0,1551359873.7188382
1.0,9475.0,1551359873.861693
2.0,9477.0,1551359873.8928742
1.0,9479.0,1551359873.9220157
1.0,9481.0,1551359873.9491942
1.0,9483.0,1551359873.977153
1.0,9485.0,1551359874.0083497
1.0,9488.0,1551359874.0631416
1.0,9498.0,1551359874.2096963
1.0,9511.0,1551359874.3839185
1.0,9516.0,1551359874.4421775
1.0,9518.0,1551359874.467931
2.0,9519.0,1551359874.479095
1.0,9520.0,1551359874.495957
1.0,9524.0,1551359874.543564
1.0,9525.0,1551359874.557162
1.0,9527.0,1551359874.5774305
1.0,9534.0,1551359874.6574128
1.0,9535.0,1551359874.6685424
1.0,9539.0,1551359874.7119374
1.0,9540.0,1551359874.7270067
1.0,9545.0,1551359874.794564
1.0,9546.0,1551359874.8117852
1.0,9547.0,1551359874.8249826
1.0,9550.0,1551359874.8549876
1.0,9551.0,1551359874.863047
1.0,9564.0,1551359874.966107
1.0,9566.0,1551359874.9806392
1.0,9569.0,1551359875.004865
1.0,9571.0,1551359875.0249507
1.0,9573.0,1551359875.0451996
1.0,9574.0,1551359875.0547662
1.0,9589.0,1551359875.1911654
1.0,9592.0,1551359875.2299492
1.0,9593.0,1551359875.2466688
1.0,9594.0,1551359875.272585
1.0,9602.0,1551359875.3793201
1.0,9604.0,1551359875.4096842
1.0,9608.0,1551359875.461402
1.0,9610.0,1551359875.488991
2.0,9611.0,1551359875.506857
1.0,9614.0,1551359875.55585
1.0,9617.0,1551359875.6084166
1.0,9626.0,1551359875.775454
1.0,9674.0,1551359876.6265576
1.0,9680.0,1551359876.7001102
1.0,9681.0,1551359876.7119322
2.0,9685.0,1551359876.756759
1.0,9686.0,1551359876.7682097
1.0,9687.0,1551359876.7784922
1.0,9688.0,1551359876.790666
1.0,9689.0,1551359876.8015969
1.0,9690.0,1551359876.811709
1.0,9691.0,1551359876.8243566
1.0,9693.0,1551359876.8439636
1.0,9694.0,1551359876.8574085
1.0,9695.0,1551359876.8646204
1.0,9697.0,1551359876.888025
1.0,9698.0,1551359876.89524
1.0,9699.0,1551359876.905008
1.0,9702.0,1551359876.9279537
1.0,9703.0,1551359876.9431615
1.0,9704.0,1551359876.9542234
1.0,9707.0,1551359876.9772422
1.0,9711.0,1551359877.016864
2.0,9712.0,1551359877.0312903
1.0,9713.0,1551359877.0418622
1.0,9719.0,1551359877.1218607
1.0,9720.0,1551359877.1360981
1.0,9722.0,1551359877.1609106
1.0,9725.0,1551359877.2007422
1.0,9727.0,1551359877.2270157
1.0,9730.0,1551359877.2817256
1.0,9731.0,1551359877.301242
1.0,9732.0,1551359877.315515
1.0,9733.0,1551359877.3289802
1.0,9734.0,1551359877.3435702
3.0,9735.0,1551359877.3596694
1.0,9736.0,1551359877.376011
1.0,9737.0,1551359877.3922687
1.0,9738.0,1551359877.408516
1.0,9739.0,1551359877.4251697
1.0,9740.0,1551359877.4441085
1.0,9741.0,1551359877.4592159
1.0,9742.0,1551359877.4755611
1.0,9743.0,1551359877.4928803
1.0,9744.0,1551359877.509601
1.0,9745.0,1551359877.5270042
1.0,9747.0,1551359877.5536175
1.0,9755.0,1551359877.6778963
1.0,9768.0,1551359877.891161
1.0,9774.0,1551359877.9664252
1.0,9781.0,1551359878.0449584
1.0,9783.0,1551359878.0663955
1.0,9784.0,1551359878.0788815
1.0,9785.0,1551359878.0907888
1.0,9790.0,1551359878.1478817
1.0,9792.0,1551359878.173238
1.0,9797.0,1551359878.2252958
2.0,9800.0,1551359878.264841
2.0,9807.0,1551359878.3430057
2.0,9810.0,1551359878.374778
1.0,9816.0,1551359878.445262
2.0,9817.0,1551359878.4577384
1.0,9818.0,1551359878.4717062
1.0,9820.0,1551359878.4981868
1.0,9825.0,1551359878.5717263
1.0,9829.0,1551359878.6248627
2.0,9832.0,1551359878.6647084
1.0,9844.0,1551359878.8130019
1.0,9859.0,1551359878.9359875
1.0,9860.0,1551359878.9478912
1.0,9864.0,1551359878.9811919
1.0,9865.0,1551359878.9902616
1.0,9866.0,1551359878.9979072
2.0,9868.0,1551359879.0213852
1.0,9870.0,1551359879.0420728
1.0,9871.0,1551359879.053207
2.0,9872.0,1551359879.0614288
1.0,9874.0,1551359879.0811336
1.0,9884.0,1551359879.1841166
1.0,9885.0,1551359879.1986833
1.0,9889.0,1551359879.2618296
1.0,9893.0,1551359879.327334
1.0,9896.0,1551359879.3784034
1.0,9898.0,1551359879.4122727
1.0,9900.0,1551359879.445912
1.0,9909.0,1551359879.5749269
1.0,9912.0,1551359879.616543
1.0,9913.0,1551359879.6313972
1.0,9917.0,1551359879.6870131
1.0,9918.0,1551359879.7053053
1.0,9921.0,1551359879.7467246
1.0,9923.0,1551359879.7751184
1.0,9924.0,1551359879.7913773
1.0,9933.0,1551359879.9336228
1.0,9937.0,1551359879.985696
1.0,9942.0,1551359880.0648656
1.0,9951.0,1551359880.2117853
1.0,9958.0,1551359880.3375058
1.0,9962.0,1551359880.3963695
1.0,9963.0,1551359880.4100635
1.0,9967.0,1551359880.4600601
1.0,9968.0,1551359880.4755876
2.0,9973.0,1551359880.5482695
1.0,9975.0,1551359880.582182
1.0,9985.0,1551359880.7407246
1.0,9989.0,1551359880.794084
1.0,9990.0,1551359880.8071404
1.0,9991.0,1551359880.8193254
1.0,9992.0,1551359880.8304462
2.0,9993.0,1551359880.8416026
1.0,9994.0,1551359880.855243
1.0,9995.0,1551359880.8668547
2.0,9996.0,1551359880.8773677
1.0,9997.0,1551359880.8927562
1.0,9998.0,1551359880.9082644
1.0,9999.0,1551359880.9246998
1.0,10000.0,1551359880.942392
